id,curso,seccion,salon,franja
4797,ECON-2105C,2018-01-15267,LL_107,4797
4798,ECON-2105C,2018-01-15267,LL_107,4798
4799,ECON-2105C,2018-01-15267,LL_107,4799
4800,ECON-2105C,2018-01-15267,LL_107,4800
4801,ECON-2105C,2018-01-15268,Z_203,4801
4802,ECON-2105C,2018-01-15268,Z_203,4802
4803,ECON-2105C,2018-01-15268,Z_203,4803
4804,ECON-2105C,2018-01-15268,Z_203,4804
4805,ECON-2105C,2018-01-15268,Z_203,4805
4806,ECON-2105C,2018-01-15268,Z_203,4806
4807,ECON-2105C,2018-01-15268,Z_203,4807
4808,ECON-2105C,2018-01-15091,Z_101,4808
4809,ECON-2105C,2018-01-15091,Z_101,4809
4810,ECON-2105C,2018-01-15091,Z_101,4810
4811,ECON-2105C,2018-01-15091,Z_101,4811
4812,ECON-2105C,2018-01-15091,Z_101,4812
4813,ECON-2105C,2018-01-15091,Z_101,4813
4814,ECON-2105C,2018-01-15091,Z_101,4814
4815,ECON-2106,2018-01-10200,W_404,4815
4816,ECON-2106,2018-01-10200,W_404,4816
4817,ECON-2106,2018-01-10200,W_404,4817
4818,ECON-2106,2018-01-10200,W_404,4818
4819,ECON-2106,2018-01-10200,W_404,4819
4820,ECON-2106,2018-01-10200,W_404,4820
4821,ECON-2106,2018-01-10200,W_404,4821
4822,ECON-2106,2018-01-10200,W_404,4822
4823,ECON-2106,2018-01-10201,Y_101,4823
4824,ECON-2106,2018-01-10201,Y_101,4824
4825,ECON-2106,2018-01-10201,Y_101,4825
4826,ECON-2106,2018-01-10201,Y_101,4826
4827,ECON-2106,2018-01-10201,Y_101,4827
4828,ECON-2106,2018-01-10201,Y_101,4828
4829,ECON-2106,2018-01-10201,Y_101,4829
4830,ECON-2106,2018-01-10201,Y_101,4830
4831,ECON-2106,2018-01-10199,ML_510,4831
4832,ECON-2106,2018-01-10199,ML_510,4832
4833,ECON-2106,2018-01-10199,ML_510,4833
4834,ECON-2106,2018-01-10199,ML_510,4834
4835,ECON-2106,2018-01-10199,ML_510,4835
4836,ECON-2106C,2018-01-13174,AU_102,4836
4837,ECON-2106C,2018-01-13174,AU_102,4837
4838,ECON-2106C,2018-01-13174,AU_102,4838
4839,ECON-2106C,2018-01-13174,AU_102,4839
4840,ECON-2106C,2018-01-13174,AU_102,4840
4841,ECON-2106C,2018-01-13174,AU_102,4841
4842,ECON-2106C,2018-01-13174,AU_102,4842
4843,ECON-2106C,2018-01-17115,AU_310,4843
4844,ECON-2106C,2018-01-17115,AU_310,4844
4845,ECON-2106C,2018-01-17115,AU_310,4845
4846,ECON-2106C,2018-01-17115,AU_310,4846
4847,ECON-2106C,2018-01-17115,AU_310,4847
4848,ECON-2106C,2018-01-17115,AU_310,4848
4849,ECON-2106C,2018-01-17115,AU_310,4849
4850,ECON-2106C,2018-01-12530,PU_100,4850
4851,ECON-2106C,2018-01-12530,PU_100,4851
4852,ECON-2106C,2018-01-12530,PU_100,4852
4853,ECON-2106C,2018-01-12530,PU_100,4853
4854,ECON-2106C,2018-01-12530,PU_100,4854
4855,ECON-2106C,2018-01-12530,PU_100,4855
4856,ECON-2106C,2018-01-12530,PU_100,4856
4857,ECON-2106C,2018-01-12532,W_505,4857
4858,ECON-2106C,2018-01-12532,W_505,4858
4859,ECON-2106C,2018-01-12532,W_505,4859
4860,ECON-2106C,2018-01-12532,W_505,4860
4861,ECON-2106C,2018-01-12532,W_505,4861
4862,ECON-2106C,2018-01-12532,W_505,4862
4863,ECON-2106C,2018-01-12532,W_505,4863
4864,ECON-2106C,2018-01-12531,AU_304,4864
4865,ECON-2106C,2018-01-12531,AU_304,4865
4866,ECON-2106C,2018-01-12531,AU_304,4866
4867,ECON-2106C,2018-01-12531,AU_304,4867
4868,ECON-2106C,2018-01-12531,AU_304,4868
4869,ECON-2106C,2018-01-12531,AU_304,4869
4870,ECON-2106C,2018-01-12531,AU_304,4870
4871,ECON-2106C,2018-01-12281,PU_100,4871
4872,ECON-2106C,2018-01-12281,PU_100,4872
4873,ECON-2106C,2018-01-12281,PU_100,4873
4874,ECON-2106C,2018-01-12281,PU_100,4874
4875,ECON-2106C,2018-01-12281,PU_100,4875
4876,ECON-2106C,2018-01-12281,PU_100,4876
4877,ECON-2106C,2018-01-12281,PU_100,4877
4878,ECON-2107,2018-01-10431,SD_805,4878
4879,ECON-2107,2018-01-10431,SD_805,4879
4880,ECON-2107,2018-01-10431,SD_805,4880
4881,ECON-2107,2018-01-10431,SD_805,4881
4882,ECON-2107,2018-01-10431,SD_805,4882
4883,ECON-2107,2018-01-10431,SD_805,4883
4884,ECON-2107,2018-01-10431,SD_805,4884
4885,ECON-2107,2018-01-10431,SD_805,4885
4886,ECON-2107,2018-01-18607,SD_806,4886
4887,ECON-2107,2018-01-18607,SD_806,4887
4888,ECON-2107,2018-01-18607,SD_806,4888
4889,ECON-2107,2018-01-18607,SD_806,4889
4890,ECON-2107,2018-01-18607,SD_806,4890
4891,ECON-2107,2018-01-10423,R_209,4891
4892,ECON-2107,2018-01-10423,R_209,4892
4893,ECON-2107,2018-01-10423,R_209,4893
4894,ECON-2107,2018-01-10423,R_209,4894
4895,ECON-2107,2018-01-10423,R_209,4895
4896,ECON-2107,2018-01-10423,R_209,4896
4897,ECON-2107,2018-01-10423,R_209,4897
4898,ECON-2107,2018-01-10423,R_209,4898
4899,ECON-2107,2018-01-28124,ML_617,4899
4900,ECON-2107,2018-01-28124,ML_617,4900
4901,ECON-2107,2018-01-28124,ML_617,4901
4902,ECON-2107,2018-01-28124,ML_617,4902
4903,ECON-2107,2018-01-28124,ML_617,4903
4904,ECON-2107,2018-01-28124,ML_617,4904
4905,ECON-2107,2018-01-28124,ML_617,4905
4906,ECON-2107,2018-01-28124,ML_617,4906
4907,ECON-2107C,2018-01-12543,W_204,4907
4908,ECON-2107C,2018-01-12543,W_204,4908
4909,ECON-2107C,2018-01-12543,W_204,4909
4910,ECON-2107C,2018-01-12543,W_204,4910
4911,ECON-2107C,2018-01-12543,W_204,4911
4912,ECON-2107C,2018-01-12543,W_204,4912
4913,ECON-2107C,2018-01-12543,W_204,4913
4914,ECON-2107C,2018-01-12541,Y_101,4914
4915,ECON-2107C,2018-01-12541,Y_101,4915
4916,ECON-2107C,2018-01-12541,Y_101,4916
4917,ECON-2107C,2018-01-12541,Y_101,4917
4918,ECON-2107C,2018-01-12541,Y_101,4918
4919,ECON-2107C,2018-01-12541,Y_101,4919
4920,ECON-2107C,2018-01-12541,Y_101,4920
4921,ECON-2107C,2018-01-12542,AU_203,4921
4922,ECON-2107C,2018-01-12542,AU_203,4922
4923,ECON-2107C,2018-01-12542,AU_203,4923
4924,ECON-2107C,2018-01-12542,AU_203,4924
4925,ECON-2107C,2018-01-12542,AU_203,4925
4926,ECON-2107C,2018-01-12542,AU_203,4926
4927,ECON-2107C,2018-01-12542,AU_203,4927
4928,ECON-2107C,2018-01-12539,ML_512,4928
4929,ECON-2107C,2018-01-12539,ML_512,4929
4930,ECON-2107C,2018-01-12539,ML_512,4930
4931,ECON-2107C,2018-01-12539,ML_512,4931
4932,ECON-2107C,2018-01-12539,ML_512,4932
4933,ECON-2107C,2018-01-12539,ML_512,4933
4934,ECON-2107C,2018-01-12539,ML_512,4934
4935,ECON-2107C,2018-01-30940,AU_305,4935
4936,ECON-2107C,2018-01-30940,AU_305,4936
4937,ECON-2107C,2018-01-30940,AU_305,4937
4938,ECON-2107C,2018-01-30940,AU_305,4938
4939,ECON-2107C,2018-01-30940,AU_305,4939
4940,ECON-2107C,2018-01-30940,AU_305,4940
4941,ECON-2107C,2018-01-30940,AU_305,4941
4942,ECON-2107C,2018-01-12538,O_105,4942
4943,ECON-2107C,2018-01-12538,O_105,4943
4944,ECON-2107C,2018-01-12538,O_105,4944
4945,ECON-2107C,2018-01-12538,O_105,4945
4946,ECON-2107C,2018-01-12538,O_105,4946
4947,ECON-2107C,2018-01-12538,O_105,4947
4948,ECON-2107C,2018-01-12538,O_105,4948
4949,ECON-2107C,2018-01-12535,Q_307,4949
4950,ECON-2107C,2018-01-12535,Q_307,4950
4951,ECON-2107C,2018-01-12535,Q_307,4951
4952,ECON-2107C,2018-01-12535,Q_307,4952
4953,ECON-2107C,2018-01-12535,Q_307,4953
4954,ECON-2107C,2018-01-12535,Q_307,4954
4955,ECON-2107C,2018-01-12535,Q_307,4955
4956,ECON-2107C,2018-01-12536,Z_202,4956
4957,ECON-2107C,2018-01-12536,Z_202,4957
4958,ECON-2107C,2018-01-12536,Z_202,4958
4959,ECON-2107C,2018-01-12536,Z_202,4959
4960,ECON-2107C,2018-01-12536,Z_202,4960
4961,ECON-2107C,2018-01-12536,Z_202,4961
4962,ECON-2107C,2018-01-12536,Z_202,4962
4963,ECON-2107C,2018-01-12537,C_105,4963
4964,ECON-2107C,2018-01-12537,C_105,4964
4965,ECON-2107C,2018-01-12537,C_105,4965
4966,ECON-2107C,2018-01-12537,C_105,4966
4967,ECON-2107C,2018-01-12537,C_105,4967
4968,ECON-2107C,2018-01-12537,C_105,4968
4969,ECON-2107C,2018-01-12537,C_105,4969
4970,ECON-2107C,2018-01-28127,AU_302,4970
4971,ECON-2107C,2018-01-28127,AU_302,4971
4972,ECON-2107C,2018-01-28127,AU_302,4972
4973,ECON-2107C,2018-01-28127,AU_302,4973
4974,ECON-2107C,2018-01-28127,AU_302,4974
4975,ECON-2107C,2018-01-28127,AU_302,4975
4976,ECON-2107C,2018-01-28127,AU_302,4976
4977,ECON-2107C,2018-01-28128,W_505,4977
4978,ECON-2107C,2018-01-28128,W_505,4978
4979,ECON-2107C,2018-01-28128,W_505,4979
4980,ECON-2107C,2018-01-28128,W_505,4980
4981,ECON-2107C,2018-01-28128,W_505,4981
4982,ECON-2107C,2018-01-28128,W_505,4982
4983,ECON-2107C,2018-01-28128,W_505,4983
4984,ECON-2107C,2018-01-28130,W_504,4984
4985,ECON-2107C,2018-01-28130,W_504,4985
4986,ECON-2107C,2018-01-28130,W_504,4986
4987,ECON-2107C,2018-01-28130,W_504,4987
4988,ECON-2107C,2018-01-28130,W_504,4988
4989,ECON-2107C,2018-01-28130,W_504,4989
4990,ECON-2107C,2018-01-28130,W_504,4990
4991,ECON-2201,2018-01-10101,G_101,4991
4992,ECON-2201,2018-01-10101,G_101,4992
4993,ECON-2201,2018-01-10101,G_101,4993
4994,ECON-2201,2018-01-10101,G_101,4994
4995,ECON-2201,2018-01-10101,G_101,4995
4996,ECON-2201,2018-01-10098,SD_807,4996
4997,ECON-2201,2018-01-10098,SD_807,4997
4998,ECON-2201,2018-01-10098,SD_807,4998
4999,ECON-2201,2018-01-10098,SD_807,4999
5000,ECON-2201,2018-01-10098,SD_807,5000
5001,ECON-2201C,2018-01-12547,S1_003,5001
5002,ECON-2201C,2018-01-12547,S1_003,5002
5003,ECON-2201C,2018-01-12547,S1_003,5003
5004,ECON-2201C,2018-01-12547,S1_003,5004
5005,ECON-2201C,2018-01-12547,S1_003,5005
5006,ECON-2201C,2018-01-12547,S1_003,5006
5007,ECON-2201C,2018-01-12547,S1_003,5007
5008,ECON-2201C,2018-01-12548,LL_107,5008
5009,ECON-2201C,2018-01-12548,LL_107,5009
5010,ECON-2201C,2018-01-12548,LL_107,5010
5011,ECON-2201C,2018-01-12548,LL_107,5011
5012,ECON-2201C,2018-01-12548,LL_107,5012
5013,ECON-2201C,2018-01-12548,LL_107,5013
5014,ECON-2201C,2018-01-12548,LL_107,5014
5015,ECON-2201C,2018-01-12327,O_405,5015
5016,ECON-2201C,2018-01-12327,O_405,5016
5017,ECON-2201C,2018-01-12327,O_405,5017
5018,ECON-2201C,2018-01-12327,O_405,5018
5019,ECON-2201C,2018-01-12327,O_405,5019
5020,ECON-2201C,2018-01-12327,O_405,5020
5021,ECON-2201C,2018-01-12327,O_405,5021
5022,ECON-2201C,2018-01-12546,ML_614,5022
5023,ECON-2201C,2018-01-12546,ML_614,5023
5024,ECON-2201C,2018-01-12546,ML_614,5024
5025,ECON-2201C,2018-01-12546,ML_614,5025
5026,ECON-2201C,2018-01-12546,ML_614,5026
5027,ECON-2201C,2018-01-12546,ML_614,5027
5028,ECON-2201C,2018-01-12546,ML_614,5028
5029,ECON-2202,2018-01-23133,Q_405,5029
5030,ECON-2202,2018-01-23133,Q_405,5030
5031,ECON-2202,2018-01-23133,Q_405,5031
5032,ECON-2202,2018-01-23133,Q_405,5032
5033,ECON-2202,2018-01-23133,Q_405,5033
5034,ECON-2202,2018-01-23133,Q_405,5034
5035,ECON-2202,2018-01-23133,Q_405,5035
5036,ECON-2202,2018-01-23133,Q_405,5036
5037,ECON-2202,2018-01-10189,Q_405,5037
5038,ECON-2202,2018-01-10189,Q_405,5038
5039,ECON-2202,2018-01-10189,Q_405,5039
5040,ECON-2202,2018-01-10189,Q_405,5040
5041,ECON-2202,2018-01-10189,Q_405,5041
5042,ECON-2202C,2018-01-12328,LL_108,5042
5043,ECON-2202C,2018-01-12328,LL_108,5043
5044,ECON-2202C,2018-01-12328,LL_108,5044
5045,ECON-2202C,2018-01-12328,LL_108,5045
5046,ECON-2202C,2018-01-12328,LL_108,5046
5047,ECON-2202C,2018-01-12328,LL_108,5047
5048,ECON-2202C,2018-01-12328,LL_108,5048
5049,ECON-2202C,2018-01-26144,LL_302,5049
5050,ECON-2202C,2018-01-26144,LL_302,5050
5051,ECON-2202C,2018-01-26144,LL_302,5051
5052,ECON-2202C,2018-01-26144,LL_302,5052
5053,ECON-2202C,2018-01-26144,LL_302,5053
5054,ECON-2202C,2018-01-26144,LL_302,5054
5055,ECON-2202C,2018-01-26144,LL_302,5055
5056,ECON-2202C,2018-01-12553,O_305,5056
5057,ECON-2202C,2018-01-12553,O_305,5057
5058,ECON-2202C,2018-01-12553,O_305,5058
5059,ECON-2202C,2018-01-12553,O_305,5059
5060,ECON-2202C,2018-01-12553,O_305,5060
5061,ECON-2202C,2018-01-12553,O_305,5061
5062,ECON-2202C,2018-01-12553,O_305,5062
5063,ECON-2202C,2018-01-12554,SD_702,5063
5064,ECON-2202C,2018-01-12554,SD_702,5064
5065,ECON-2202C,2018-01-12554,SD_702,5065
5066,ECON-2202C,2018-01-12554,SD_702,5066
5067,ECON-2202C,2018-01-12554,SD_702,5067
5068,ECON-2202C,2018-01-12554,SD_702,5068
5069,ECON-2202C,2018-01-12554,SD_702,5069
5070,ECON-2203,2018-01-10621,C_104,5070
5071,ECON-2203,2018-01-10621,C_104,5071
5072,ECON-2203,2018-01-10621,C_104,5072
5073,ECON-2203,2018-01-10621,C_104,5073
5074,ECON-2203,2018-01-10621,C_104,5074
5075,ECON-2203,2018-01-10621,C_104,5075
5076,ECON-2203,2018-01-10621,C_104,5076
5077,ECON-2203,2018-01-10621,C_104,5077
5078,ECON-2203,2018-01-20540,C_104,5078
5079,ECON-2203,2018-01-20540,C_104,5079
5080,ECON-2203,2018-01-20540,C_104,5080
5081,ECON-2203,2018-01-20540,C_104,5081
5082,ECON-2203,2018-01-20540,C_104,5082
5083,ECON-2203,2018-01-20540,C_104,5083
5084,ECON-2203,2018-01-20540,C_104,5084
5085,ECON-2203,2018-01-20540,C_104,5085
5086,ECON-2203,2018-01-10731,W_102,5086
5087,ECON-2203,2018-01-10731,W_102,5087
5088,ECON-2203,2018-01-10731,W_102,5088
5089,ECON-2203,2018-01-10731,W_102,5089
5090,ECON-2203,2018-01-10731,W_102,5090
5091,ECON-2203,2018-01-23143,O_103,5091
5092,ECON-2203,2018-01-23143,O_103,5092
5093,ECON-2203,2018-01-23143,O_103,5093
5094,ECON-2203,2018-01-23143,O_103,5094
5095,ECON-2203,2018-01-23143,O_103,5095
5096,ECON-2203,2018-01-23143,O_103,5096
5097,ECON-2203,2018-01-23143,O_103,5097
5098,ECON-2203,2018-01-23143,O_103,5098
5099,ECON-2203C,2018-01-12329,ML_511,5099
5100,ECON-2203C,2018-01-12329,ML_511,5100
5101,ECON-2203C,2018-01-12329,ML_511,5101
5102,ECON-2203C,2018-01-12329,ML_511,5102
5103,ECON-2203C,2018-01-12329,ML_511,5103
5104,ECON-2203C,2018-01-12329,ML_511,5104
5105,ECON-2203C,2018-01-12329,ML_511,5105
5106,ECON-2203C,2018-01-12556,ML_509,5106
5107,ECON-2203C,2018-01-12556,ML_509,5107
5108,ECON-2203C,2018-01-12556,ML_509,5108
5109,ECON-2203C,2018-01-12556,ML_509,5109
5110,ECON-2203C,2018-01-12556,ML_509,5110
5111,ECON-2203C,2018-01-12556,ML_509,5111
5112,ECON-2203C,2018-01-12556,ML_509,5112
5113,ECON-2203C,2018-01-17116,W_204,5113
5114,ECON-2203C,2018-01-17116,W_204,5114
5115,ECON-2203C,2018-01-17116,W_204,5115
5116,ECON-2203C,2018-01-17116,W_204,5116
5117,ECON-2203C,2018-01-17116,W_204,5117
5118,ECON-2203C,2018-01-17116,W_204,5118
5119,ECON-2203C,2018-01-17116,W_204,5119
5120,ECON-2203C,2018-01-12558,AU_102,5120
5121,ECON-2203C,2018-01-12558,AU_102,5121
5122,ECON-2203C,2018-01-12558,AU_102,5122
5123,ECON-2203C,2018-01-12558,AU_102,5123
5124,ECON-2203C,2018-01-12558,AU_102,5124
5125,ECON-2203C,2018-01-12558,AU_102,5125
5126,ECON-2203C,2018-01-12558,AU_102,5126
5127,ECON-2203C,2018-01-17114,Z_110,5127
5128,ECON-2203C,2018-01-17114,Z_110,5128
5129,ECON-2203C,2018-01-17114,Z_110,5129
5130,ECON-2203C,2018-01-17114,Z_110,5130
5131,ECON-2203C,2018-01-17114,Z_110,5131
5132,ECON-2203C,2018-01-17114,Z_110,5132
5133,ECON-2203C,2018-01-17114,Z_110,5133
5134,ECON-2203C,2018-01-12557,C_308,5134
5135,ECON-2203C,2018-01-12557,C_308,5135
5136,ECON-2203C,2018-01-12557,C_308,5136
5137,ECON-2203C,2018-01-12557,C_308,5137
5138,ECON-2203C,2018-01-12557,C_308,5138
5139,ECON-2203C,2018-01-12557,C_308,5139
5140,ECON-2203C,2018-01-12557,C_308,5140
5141,ECON-2203C,2018-01-12561,PU_200,5141
5142,ECON-2203C,2018-01-12561,PU_200,5142
5143,ECON-2203C,2018-01-12561,PU_200,5143
5144,ECON-2203C,2018-01-12561,PU_200,5144
5145,ECON-2203C,2018-01-12561,PU_200,5145
5146,ECON-2203C,2018-01-12561,PU_200,5146
5147,ECON-2203C,2018-01-12561,PU_200,5147
5148,ECON-2203C,2018-01-18618,AU_301,5148
5149,ECON-2203C,2018-01-18618,AU_301,5149
5150,ECON-2203C,2018-01-18618,AU_301,5150
5151,ECON-2203C,2018-01-18618,AU_301,5151
5152,ECON-2203C,2018-01-18618,AU_301,5152
5153,ECON-2203C,2018-01-18618,AU_301,5153
5154,ECON-2203C,2018-01-18618,AU_301,5154
5155,ECON-2203C,2018-01-12562,AU_305,5155
5156,ECON-2203C,2018-01-12562,AU_305,5156
5157,ECON-2203C,2018-01-12562,AU_305,5157
5158,ECON-2203C,2018-01-12562,AU_305,5158
5159,ECON-2203C,2018-01-12562,AU_305,5159
5160,ECON-2203C,2018-01-12562,AU_305,5160
5161,ECON-2203C,2018-01-12562,AU_305,5161
5162,ECON-2203C,2018-01-20541,AU_107,5162
5163,ECON-2203C,2018-01-20541,AU_107,5163
5164,ECON-2203C,2018-01-20541,AU_107,5164
5165,ECON-2203C,2018-01-20541,AU_107,5165
5166,ECON-2203C,2018-01-20541,AU_107,5166
5167,ECON-2203C,2018-01-20541,AU_107,5167
5168,ECON-2203C,2018-01-20541,AU_107,5168
5169,ECON-2203C,2018-01-21223,Q_306,5169
5170,ECON-2203C,2018-01-21223,Q_306,5170
5171,ECON-2203C,2018-01-21223,Q_306,5171
5172,ECON-2203C,2018-01-21223,Q_306,5172
5173,ECON-2203C,2018-01-21223,Q_306,5173
5174,ECON-2203C,2018-01-21223,Q_306,5174
5175,ECON-2203C,2018-01-21223,Q_306,5175
5176,ECON-2203C,2018-01-23144,Z_103,5176
5177,ECON-2203C,2018-01-23144,Z_103,5177
5178,ECON-2203C,2018-01-23144,Z_103,5178
5179,ECON-2203C,2018-01-23144,Z_103,5179
5180,ECON-2203C,2018-01-23144,Z_103,5180
5181,ECON-2203C,2018-01-23144,Z_103,5181
5182,ECON-2203C,2018-01-23144,Z_103,5182
5183,ECON-2205,2018-01-29293,AU_206,5183
5184,ECON-2205,2018-01-29293,AU_206,5184
