id;dia;hora_inicio;minuto_inicio;hora_fin;minuto_fin;duracion
14119;L;9;30;10;50;80
14120;V;9;30;10;50;80
14121;I;9;30;10;50;80
14122;L;12;30;13;50;80
14123;I;12;30;13;50;80
14124;V;12;30;13;50;80
14131;S;8;0;12;20;260
14138;L;9;30;10;50;80
14139;I;9;30;10;50;80
14140;V;9;30;10;50;80
14147;L;11;0;12;20;80
14148;I;11;0;12;20;80
14149;V;11;0;12;20;80
14156;S;8;0;12;20;260
14163;L;8;0;9;20;80
14164;I;8;0;9;20;80
14165;V;8;0;9;20;80
14172;S;8;0;12;20;260
14179;L;12;30;13;50;80
14180;I;12;30;13;50;80
14181;V;12;30;13;50;80
14188;M;14;0;15;20;80
14189;J;14;0;15;20;80
14196;I;14;0;15;20;80
14197;L;14;0;15;20;80
14201;I;15;30;18;20;190
14208;M;6;30;7;50;80
14209;J;6;30;7;50;80
14216;M;6;30;7;50;80
14217;J;6;30;7;50;80
